ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,Bm25 Score,Lexical Score,Domain Score,Length_norm Score
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,7.2.4 Verify Software Installation,0.229,0.083,0.666,0.0,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,1.1.6.2 Level Wind Spool,0.27,0.192,0.675,0.0,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,1.2.5.2 Amplify High Rate Transmission,0.23,0.201,0.532,0.0,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,1.2.5.3 Transmit Low Rate Signal,0.207,0.112,0.559,0.0,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,1.2.5.4 Amplify Low Rate Transmission,0.222,0.155,0.559,0.0,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,2.2.4 Transmit Launch Vehicle Power,0.215,0.158,0.532,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.1.4 Store Preform at Target Parameters,0.207,0.072,0.554,0.05,0.017,0.115
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.3 Heat Preform,0.404,0.246,1.059,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.4 Draw Fiber from Preform,0.274,0.056,0.846,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.5 Cool/ Anneal Fiber,0.254,0.148,0.675,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.6 Spool Fiber,0.272,0.229,0.638,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.7 Monitor Fiber Quality,0.218,0.296,0.25,0.111,0.065,0.265
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.8 Correct Defects,0.263,0.235,0.602,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.239,0.406,0.229,0.095,0.033,0.187
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.2.1 Collect Real-Time Production Data,0.416,0.552,0.569,0.158,0.09,0.308
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.2.3 Detect Production Anomalies,0.324,0.395,0.621,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.2.4 Generate Production Reports,0.257,0.246,0.569,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.2.5 Transmit Data to Ground Control,0.37,0.232,0.828,0.105,0.09,0.229
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.3.2 Detect Off-Nominal Microgravity Conditions,0.291,0.219,0.716,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.269,0.462,0.195,0.158,0.063,0.308
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.1.1 Inspect System,0.335,0.366,0.492,0.056,0.283,0.162
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.1.2 Calibrate System,0.43,0.41,0.758,0.056,0.283,0.162
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.1.3 Detect Faults,0.327,0.262,0.786,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.1.4 Repair System,0.243,0.369,0.182,0.056,0.283,0.162
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.1.5 Test System After Repairs,0.29,0.305,0.42,0.053,0.283,0.132
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.2.2 Condition Power,0.255,0.163,0.659,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.3.1 Monitor Thermal Environment,0.337,0.244,0.774,0.053,0.034,0.132
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.3.2 Regulate System Temperature,0.209,0.272,0.188,0.053,0.283,0.132
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.4.1 Monitor Radiation Levels,0.35,0.256,0.802,0.053,0.034,0.132
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.4.2 Analyze Radiation Exposure Data,0.318,0.141,0.825,0.05,0.053,0.115
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",3.1.1 Monitor Safety Standards (Automated safety checks),0.235,0.455,0.195,0.048,0.034,0.094
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",3.1.2 Report Safety Incidents (Automated logging and reporting),0.287,0.319,0.586,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",3.1.3 Implement Policy Changes,0.212,0.16,0.519,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",3.2.2 Analyze Safety Data,0.2,0.328,0.211,0.053,0.053,0.132
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.343,0.357,0.727,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",3.3.3 Execute End-of-Life Deorbiting Procedures,0.242,0.154,0.626,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.1.1 Track Resources (Automated tracking),0.253,0.255,0.546,0.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.1.2 Request Resupply (Autonomous resupply request),0.222,0.251,0.449,0.0,0.0,0.0
